31623	0
32775	1
32093	1
31043	1
34290	1
34212	0
30823	1
30968	1
32760	1
33887	0
33229	1
30095	1
31959	1
33802	0
30812	1
33362	1
31466	0
34423	0
33357	1
33178	1
34228	0
32124	0
30033	0
32726	1
30592	1
32307	1
33180	0
32694	0
30889	1
30179	1
31408	1
30298	1
34109	0
34148	1
30644	1
30881	1
33038	1
32065	1
31653	1
32118	0
34282	1
30593	0
31441	1
31541	0
32926	1
33844	1
34168	1
30332	1
30954	0
31469	1
32732	1
34426	1
30101	1
34185	1
31452	0
31610	1
32739	1
33502	1
33586	1
30204	1
30767	1
32147	1
30207	1
30498	0
30085	0
32543	1
34160	1
34459	0
30727	1
34064	1
31809	1
33773	0
33430	1
33000	1
34336	1
32675	1
32308	1
30581	1
30390	0
33294	1
34076	1
30100	1
32401	1
34178	1
34422	1
34463	1
32749	1
32524	0
32344	1
30739	1
33189	1
32670	1
30106	1
32906	1
33264	0
32017	1
30905	1
34170	1
30655	1
31099	1
30950	1
32711	0
30579	1
33278	0
31565	1
34116	1
33028	1
31478	0
33156	1
34056	1
31972	0
31475	1
31697	1
31983	1
31376	1
33801	1
32961	1
33324	1
31570	0
33123	1
33049	1
34462	1
32236	1
33476	1
31259	1
34311	0
31761	1
31166	1
30172	0
32653	1
34087	0
31432	1
31062	1
30291	1
34365	0
30996	0
33238	1
30045	1
34207	0
32425	1
30087	1
31266	1
30011	1
31837	0
30307	1
32142	1
33711	0
31173	0
32560	0
34582	1
33973	1
34052	1
30427	1
31089	1
33184	1
33471	1
31518	1
32106	1
32103	1
32892	1
33672	1
31685	1
32778	0
31752	1
33593	1
31055	1
32912	1
30915	1
30515	0
32738	0
31450	0
30693	1
31302	1
31861	1
32520	1
32436	1
33113	0
30770	1
30196	1
32619	1
30090	1
30139	1
31844	1
31040	1
32602	0
30963	1
31008	1
34317	1
34580	1
30360	1
31414	1
32102	1
30341	1
30274	0
30859	0
32648	0
31768	1
32346	0
31237	1
33759	1
33360	1
30780	0
34493	1
34145	1
31676	1
33925	1
30574	1
33073	1
33530	1
33494	1
34331	0
30646	1
33947	1
33215	1
33326	1
33656	1
31108	0
33976	0
34442	1
34164	1
30060	0
32751	0
32286	0
34054	1
30326	0
33876	1
31597	0
32487	1
30918	0
31736	1
33004	1
34246	1
33444	0
30410	1
32559	1
34211	1
33100	1
31546	1
33002	1
33747	0
34010	0
34186	1
32148	1
31283	1
31194	0
31538	1
33724	0
34262	0
30271	1
34379	1
34534	0
30569	0
32518	1
30931	1
32297	0
30188	1
30294	1
33449	1
33988	1
31159	0
32325	1
30120	1
30103	1
34520	1
32199	1
33677	0
30874	1
33263	1
31943	1
33500	0
33157	1
34315	1
34289	1
33854	1
32183	1
33432	0
33112	1
32281	1
31378	1
33316	1
31035	1
30997	1
33803	1
31534	1
30483	1
32938	1
33153	0
30194	1
34167	1
30535	1
30875	1
30198	0
31908	0
31467	1
33617	1
31301	1
33770	1
30861	1
33499	0
33244	1
31135	1
34540	0
31083	1
30004	1
30118	1
33563	1
33274	1
33825	1
32498	0
32105	0
31331	1
33323	0
33063	1
34003	1
30810	1
32172	1
32490	0
32693	0
30541	0
34470	1
31211	1
34367	1
31890	0
31093	1
32631	1
31543	1
30660	1
32253	0
30361	1
32606	1
31041	1
33819	1
31580	0
33856	1
34446	1
33493	1
32848	1
30218	1
32687	1
30540	1
34291	0
32855	1
33114	1
32572	1
32610	0
30999	1
34406	1
30137	1
33792	0
33291	0
33208	1
31392	0
34549	1
31461	1
32170	0
33016	0
31114	1
31458	1
31141	0
32935	0
32437	1
30068	1
32229	0
30421	1
32056	1
33595	0
33643	1
31723	0
34547	1
34057	1
32804	1
31291	1
31023	1
31101	1
30530	1
33446	0
33201	1
30932	1
32162	1
32163	0
33612	1
32429	1
33160	0
31497	1
32367	1
30200	1
30764	1
33145	0
31852	1
31662	1
34265	1
32340	0
33221	1
32284	1
33165	0
31790	1
31463	0
34398	1
32573	1
33512	1
32830	1
33206	0
32077	1
31732	1
32066	1
32691	1
31804	1
32255	1
34466	1
32632	0
34271	1
34531	1
31306	1
32767	1
33634	1
30771	1
33576	1
30056	0
31649	1
31878	1
33831	1
33087	1
30632	0
32748	1
31063	1
31323	1
32387	1
32925	1
32488	1
31442	1
34026	1
30599	1
30808	0
32146	1
32024	1
31296	0
34110	1
32217	1
34226	0
32273	1
33133	0
32385	1
31681	1
32460	1
34299	0
31076	1
30359	0
31808	1
32486	1
30279	1
32886	1
30492	1
33956	1
31693	1
30639	0
30891	0
30310	1
30322	1
31893	1
32964	1
31548	1
33403	1
33433	1
32875	0
31492	1
33152	0
34046	1
30650	1
34150	1
30710	1
31781	1
30992	1
31872	1
32780	0
32327	1
30289	1
31197	1
31998	0
33899	1
33585	1
32303	1
32177	0
31193	1
32578	1
34441	1
30071	1
31846	1
34328	1
31210	1
30704	1
30259	1
30154	1
32422	1
32375	1
33045	1
30897	1
31409	1
33454	0
30957	1
34453	0
30953	1
31530	1
30688	1
31595	0
31675	1
30133	1
33365	0
30251	1
33305	0
30563	1
33267	1
32881	1
33080	1
33504	0
30040	1
30820	0
33974	0
33224	0
31578	1
31839	1
31868	1
32129	1
33918	1
33971	1
32505	1
33807	1
34318	1
33011	1
30032	1
30342	1
34243	1
31549	1
31336	1
30537	1
32279	1
33558	1
33410	0
31519	1
31349	0
34152	1
30645	1
33297	1
32530	1
30001	1
34528	1
34519	1
33760	1
31386	1
31619	0
32417	1
31788	1
32350	1
30850	1
30960	1
30278	0
31309	0
31633	1
34564	1
34579	1
34096	1
33859	1
34280	0
32501	1
33942	1
31814	1
31065	0
30072	1
33095	1
33821	0
32010	1
33986	1
33086	0
33965	1
33392	1
30543	1
31091	1
32466	1
31710	1
31889	1
33924	1
30811	1
31047	1
32659	1
31044	1
32180	0
31990	1
31489	1
31320	1
30869	1
31297	0
32761	0
34004	1
30921	1
31783	0
32413	0
33426	1
33146	1
32678	1
33382	0
33247	1
30762	1
32027	1
32299	1
30064	1
30726	1
33537	1
31421	1
32884	1
30895	1
33890	1
30759	1
30123	1
32513	1
33439	1
32650	1
33448	1
32247	0
33895	0
34242	1
31829	0
34286	1
32784	1
33389	1
31223	1
30626	1
32873	1
31473	1
30721	0
33437	1
31939	1
30432	1
31443	1
31225	1
30630	1
31439	1
30149	1
31913	1
30328	1
30012	1
32883	1
31763	1
30175	0
34434	1
32565	1
32023	1
30263	1
34436	1
30420	0
33723	1
33398	1
34187	1
34539	1
33613	1
32499	1
33906	0
30673	1
33456	1
30585	1
33519	1
30049	1
30668	0
33175	0
30625	1
31281	0
30217	1
31079	1
31897	1
30129	1
32335	0
33962	1
34137	1
33781	1
30412	1
31621	1
34287	1
32996	0
31887	1
33539	1
33418	1
32806	1
32651	1
31398	1
32692	1
30112	0
31953	1
31574	1
30008	1
31054	1
34361	1
30400	0
32866	0
30125	1
30882	0
33256	1
34554	1
30766	1
31005	1
33327	1
30583	1
34213	1
31176	1
32121	0
31121	1
31987	1
32985	1
32759	1
32953	1
30525	1
32978	1
32409	1
30794	1
32958	1
33536	0
30940	0
34375	1
32666	1
34252	1
33484	1
31207	0
30666	1
33866	1
30335	1
32962	1
34177	1
31526	1
32525	1
33809	1
33254	1
30676	1
32338	1
30340	1
34458	1
31262	0
34053	1
31615	1
32092	0
33044	1
31181	1
32168	1
33935	0
32258	1
31674	1
33834	1
32261	1
33148	1
31581	0
33266	1
32494	0
32161	1
33283	0
34518	1
33811	1
33348	1
31312	1
30720	1
33128	0
31052	0
32329	1
31542	0
33250	1
32067	1
32664	1
32570	1
34494	1
31224	1
32055	1
30097	1
30077	1
32507	0
33614	0
32555	1
34248	1
34302	0
34240	1
33882	1
31215	0
33996	1
31601	1
33103	0
31216	1
30713	1
31418	1
31880	1
33429	1
33183	1
32181	1
32117	1
32382	1
30682	1
32366	1
33957	1
32370	1
31087	1
30754	1
32453	1
34335	1
33923	1
32444	0
32974	1
32136	1
32916	0
30048	0
33577	0
34285	1
32221	1
33655	1
31967	1
32420	1
30765	1
33764	1
34517	1
32526	1
31242	1
30653	1
31969	1
30424	1
30806	1
32798	1
30147	1
34007	1
30392	1
33521	0
33363	1
31234	1
33468	1
30534	0
32298	1
34363	1
34415	1
31684	1
33019	1
30577	1
30513	1
31324	1
33295	1
33943	1
32392	1
30025	1
32540	1
33292	1
34247	0
34055	1
32859	0
32473	1
34206	1
31340	1
31551	1
30728	1
33527	1
34139	1
32021	0
31754	0
32455	1
31762	1
33220	1
31508	1
31486	0
33675	1
34382	0
33779	1
33621	1
31187	1
32292	1
33376	1
30395	1
31155	1
32078	1
33547	1
31803	1
34093	1
31180	1
34012	1
31797	0
32152	1
30173	1
33096	1
30799	0
34559	1
31910	1
32079	1
34035	0
33934	1
34474	1
32753	1
34378	1
31027	0
32733	1
32254	0
30495	1
30371	1
32776	0
32049	0
30643	1
30556	1
31362	1
31562	1
30180	1
34241	0
32084	1
33181	1
30614	1
30564	1
34512	1
33707	1
32893	1
33762	1
30745	0
33212	1
31397	1
34138	1
30295	1
30441	0
32785	1
31626	1
34366	0
32708	1
34175	1
31231	1
33641	1
31602	1
31406	0
33193	0
32332	1
31268	1
33021	1
32582	1
32159	1
30465	0
32036	1
30076	0
30163	1
32211	1
33199	1
33587	1
33154	1
32323	0
32089	1
30877	1
33299	1
33837	1
31056	1
31947	0
34511	0
34565	1
32799	1
32204	1
33933	1
32480	1
34136	0
31818	1
30034	0
31973	1
33279	1
30769	1
31678	0
32805	1
33053	0
33135	1
30576	1
32293	1
31856	1
30930	1
30554	1
30368	1
33352	1
30417	1
32601	1
32879	1
33478	1
30962	1
32122	1
31445	1
32195	0
34098	0
32792	1
30684	1
32924	0
32256	1
31157	1
33390	1
34017	1
33099	1
32271	1
30598	1
30600	1
32141	1
30449	1
30062	1
32536	1
32764	1
32907	1
34182	1
31256	1
33658	1
32548	1
32997	1
32734	0
30633	1
30974	1
31782	1
33130	1
31243	1
30110	1
31778	1
33958	1
34516	1
32083	1
31942	0
31539	1
33450	1
30121	1
31509	1
34050	1
30314	0
32174	1
31628	1
31000	1
30689	0
32899	1
34194	0
32439	1
30379	1
30788	1
30527	1
33010	1
34484	1
30354	1
30286	1
30928	1
30043	0
30887	0
31400	1
30160	1
30152	1
31472	1
31039	1
32073	0
32529	1
30503	0
30038	1
32283	1
33846	1
32976	1
31882	0
32512	1
31651	0
31369	1
33601	1
32006	1
33404	1
33069	1
31070	1
32655	1
31481	0
31111	0
31066	0
31951	1
33746	1
31528	0
31152	1
33862	1
33702	1
33358	1
31246	1
32013	1
31488	1
31503	1
32428	1
33840	0
34329	0
31979	1
33355	1
31498	1
33197	0
32854	1
33970	1
30700	1
30367	1
30510	1
30293	1
33481	0
34133	1
32911	1
31745	1
30772	1
33170	1
34572	1
30952	1
33186	1
32173	1
33891	1
30475	1
31360	1
32929	1
31884	0
30426	1
33700	0
31629	0
33594	1
30773	0
32662	1
31958	1
32296	1
31738	1
34412	1
30236	1
33091	1
32249	1
30690	1
34048	1
34210	1
32223	1
31493	1
32028	1
30914	1
33560	1
32665	1
31617	0
34095	1
32814	1
32491	1
32824	1
31985	1
30878	1
31124	0
33722	1
33460	1
32359	0
34550	1
31800	1
34341	0
30904	1
33545	1
32186	1
33318	0
30167	1
32697	1
30265	0
34254	1
30741	0
34309	1
32620	1
30524	1
31920	1
31100	1
34551	0
31787	1
33480	0
30723	1
30170	1
31032	1
34141	1
30024	1
34501	1
32928	1
32742	1
31126	1
31506	0
33684	1
32361	1
31640	0
34016	1
31978	0
31568	0
33204	1
34496	1
34040	1
31221	1
30552	1
34181	0
34073	1
34421	1
30053	1
33812	1
32068	1
30908	1
32654	1
34099	1
30401	0
30197	1
31976	1
30742	1
32087	1
31620	0
33203	1
31657	1
33912	1
32945	1
33368	1
30785	1
33167	1
30916	0
32797	1
31316	1
30484	1
33940	0
31957	1
31611	1
34029	0
33039	1
32471	0
31105	0
34083	0
31228	1
33399	1
30522	0
31074	1
30023	1
33003	0
34448	1
31914	1
31655	1
33485	0
32145	1
32788	1
30195	1
30471	1
32827	0
30601	0
32865	1
34481	1
31402	1
31148	1
32371	1
32715	1
32701	1
32448	1
33407	1
31160	0
30892	0
31931	1
30096	1
32700	0
33237	1
32553	1
32004	1
32720	1
30476	1
32176	1
31789	1
34014	1
30807	1
32542	0
31422	1
31627	1
32191	0
32391	0
32527	1
31319	1
34410	0
31013	0
31468	1
31687	1
30978	0
32244	0
32832	0
30027	0
33171	1
30151	0
30181	0
30351	1
33290	1
33688	1
33744	1
30321	0
33517	1
33874	1
31332	1
32171	1
33139	0
30917	1
33914	0
31015	1
30191	1
31892	1
34058	0
33015	1
32591	1
31821	1
30357	1
31358	1
30738	1
30069	1
32126	0
34472	1
30627	0
31604	1
31577	1
30734	1
31820	0
33816	1
30517	1
31743	1
32209	1
32698	1
34061	0
33666	1
33117	1
33438	0
31132	1
30802	1
34059	1
34278	1
32955	1
34460	1
30099	1
32579	1
30750	1
31874	1
30607	1
32754	0
31372	1
34575	1
30910	1
31798	1
32302	0
30937	0
31333	1
34191	1
32463	1
33422	0
34358	1
32134	1
34196	1
30777	1
31815	1
31905	1
32071	1
31022	0
32745	0
33458	1
33600	1
33635	1
33056	1
30292	1
34002	0
33396	1
30362	0
33219	0
31018	0
34403	1
32094	0
33207	1
32533	0
32860	1
33573	1
32822	1
34590	0
30725	0
33369	0
32844	0
32519	1
34000	1
32322	1
33604	1
30381	1
32718	1
30142	1
33893	1
34592	1
34513	1
30501	0
32637	1
31550	1
31793	1
33336	1
34569	1
30336	1
32927	1
34220	1
33251	1
33447	1
33776	1
33490	1
30913	1
30582	1
30058	1
34011	1
32511	1
32321	1
33869	0
33386	1
32383	1
32649	0
31777	0
32309	1
33022	1
30985	1
31704	1
32724	0
30290	0
31045	0
33794	1
30619	1
30588	0
31444	1
33842	1
32685	1
32364	0
31245	0
33231	1
30275	0
34444	1
33515	1
33461	1
34560	1
33938	1
31583	1
30365	1
32251	0
34587	1
30526	1
33308	1
33472	1
32378	1
32809	1
31714	1
33713	0
32913	1
33120	1
31209	1
32723	1
32289	1
33582	1
33005	0
30986	1
30036	0
31881	1
30844	1
31857	1
31616	1
33828	1
33948	1
33761	1
31025	1
31700	1
33218	1
33774	1
33575	1
30519	1
30176	1
32545	0
33058	1
31810	1
33589	0
33401	1
33211	1
30083	1
31720	1
34155	1
32115	1
30126	1
32192	1
31692	1
32936	1
30935	1
34009	1
30751	0
33477	0
32949	0
31222	1
31212	1
30353	1
33972	0
33489	1
33534	1
32871	1
34588	1
31770	1
31090	1
34332	1
31071	1
31134	0
33695	0
31182	1
32622	1
30902	1
30705	1
34274	1
33473	1
30302	1
32988	1
31825	1
32203	1
32151	0
34078	1
34192	1
33969	0
34209	1
32857	1
32982	1
30548	0
32430	1
30086	1
31886	1
32959	0
32774	1
33054	1
34001	1
33903	0
30994	0
32061	1
32246	1
31865	1
30216	1
31395	1
33644	0
33729	1
32941	1
34416	0
31289	1
31053	0
33784	1
34277	1
30138	0
30075	1
34235	1
32781	1
30081	1
31707	1
32264	1
31724	0
31895	1
30853	0
33902	1
33708	1
31638	0
32275	1
31261	1
32838	1
30433	1
30531	1
31635	0
32212	0
32468	1
33127	1
33553	0
34355	1
31632	1
33562	1
30006	1
33622	0
30829	0
31420	1
33610	1
32709	1
31459	1
30606	1
31179	1
34346	0
34157	1
33951	1
30003	1
32663	1
32514	1
33151	1
32193	1
30502	0
31956	1
30665	1
32915	1
31279	1
32035	1
32695	1
34086	1
32060	1
31775	1
30870	1
31850	1
31596	0
32495	1
31994	1
32639	1
30562	1
31906	1
33280	1
31774	1
34205	1
32566	1
34172	1
30797	1
30039	0
33106	0
31249	1
33687	1
31290	0
32353	1
30735	1
31975	1
30640	1
31410	1
32595	1
31399	1
31594	1
34101	1
32931	1
31130	1
31860	1
30373	1
31192	0
31717	1
32671	0
32608	1
33685	1
31840	1
31031	1
32374	0
31867	1
34298	1
31273	1
30313	1
30871	1
32882	1
33125	1
32137	1
34198	0
31667	1
30261	1
30250	1
30758	1
32390	0
33014	1
34202	0
30493	1
31434	0
30415	1
30104	0
31682	1
32722	0
31322	1
30967	1
30674	1
30429	0
34478	0
33413	1
30824	0
33749	1
34440	0
31981	1
34144	1
31205	1
32456	0
32820	1
30280	1
32048	1
34258	1
30248	1
31288	1
32783	1
34581	1
30467	1
30297	0
34006	1
30377	0
31864	1
34044	0
32986	1
33423	1
34465	1
32779	1
33967	1
31115	1
30662	1
31143	1
32896	1
31855	0
34374	1
31235	1
31524	1
30022	1
33927	1
30557	1
33571	1
32019	1
31286	0
30549	1
31588	0
33963	1
32345	1
33246	1
33550	1
31048	1
33359	1
34464	1
32967	1
32220	1
34357	1
30651	0
32909	0
31590	0
31061	1
32037	1
30017	1
33034	1
32904	1
31582	1
34117	0
30707	0
30782	0
31502	1
31233	1
34314	1
31757	1
33665	1
30224	1
34595	0
33733	1
30885	1
31838	0
31529	1
30387	1
32365	1
31718	1
30846	1
33098	1
32532	1
30237	1
32846	1
33409	1
30464	1
34276	1
32435	1
31876	1
32477	1
33670	1
30482	1
33317	1
32699	1
30972	1
32744	1
33434	1
34219	0
31673	1
31275	1
33055	1
34118	1
31476	1
34348	0
32022	1
34279	1
33637	1
33984	1
30834	1
30590	1
34413	1
32558	1
32858	1
30948	0
32009	1
33850	0
30990	1
32731	1
33758	1
30266	1
32111	1
32995	1
32041	1
33341	0
32431	1
33981	0
34430	0
33007	1
30119	1
32026	1
32981	1
34151	0
30402	1
31487	1
33345	1
34563	1
34553	1
33581	1
30252	1
33808	0
32741	1
34255	0
33716	1
32704	1
30249	1
30156	1
32232	1
33298	1
31792	0
30319	1
30624	0
34525	0
31036	1
34461	1
31561	1
33718	0
32825	1
34476	1
31842	1
33673	0
34074	0
32358	0
33161	1
34429	1
30186	1
34401	1
30995	0
32863	1
31764	1
31394	1
30926	1
30641	0
31352	1
31072	1
31835	0
31759	1
32880	1
30613	1
31563	1
31012	1
30724	1
30169	1
30474	1
30376	0
30591	1
33871	1
31996	0
32081	1
32215	0
31106	0
31304	1
32523	1
33975	1
32493	1
34300	1
32042	1
30223	1
33462	1
31512	1
33469	0
30631	1
34013	1
30487	1
30560	0
34597	1
30894	1
33506	1
31831	1
33329	1
31424	1
31426	0
32202	1
32686	1
32818	1
32257	1
31817	0
31393	1
31520	1
33555	1
30240	1
32337	1
30677	0
31001	1
32219	1
30848	1
34269	1
33210	0
32007	1
32404	1
30141	1
33424	1
33474	1
32210	1
33728	1
31567	1
31272	1
34264	1
33163	1
31201	0
33482	1
32633	1
33032	1
32944	1
32836	1
31198	1
32207	1
32942	1
34077	1
30372	0
31004	0
31965	1
31129	1
32943	1
32452	1
33249	1
31536	1
31901	1
33164	1
34431	1
33646	1
30572	1
31030	1
31081	1
32230	0
33659	1
30608	1
32980	1
31438	1
34594	1
33703	1
31559	1
30247	1
33036	1
30536	0
31733	1
33104	1
30246	1
30148	1
30442	1
31780	1
33077	0
31029	1
32262	1
30264	0
33664	1
33172	1
31113	1
30683	1
33033	1
31691	1
33319	1
34033	0
30696	1
31871	1
33740	0
33681	1
32144	1
31591	1
34316	1
33379	1
32280	1
30276	1
33549	1
34502	1
33522	1
31387	1
30202	1
34449	0
30716	1
31749	1
33377	1
30816	1
32407	0
31267	1
31119	1
30461	1
31643	1
33932	0
32291	1
31696	0
32762	1
30694	0
32187	1
31801	0
33751	1
31841	1
30539	1
32355	1
33466	1
34325	1
33961	1
33216	1
33059	1
31921	0
33565	1
34084	0
32459	1
32826	1
31355	1
32104	0
31059	1
33907	1
30345	1
32500	1
33823	0
33213	0
34115	1
30929	1
30238	1
32872	1
34529	1
31276	1
32589	0
32576	1
30836	0
30620	1
30479	1
33727	1
31162	1
32979	0
31830	1
32594	1
30021	1
34188	0
32932	1
33848	1
33822	1
34407	1
34267	0
34030	1
31460	0
31904	1
31813	1
33141	1
32716	0
34566	1
32058	1
32039	1
32157	1
30404	1
30776	1
33101	1
32971	1
34514	0
30944	1
33872	1
31227	1
31342	1
32038	1
30568	1
32839	1
31802	1
34505	0
30982	1
33639	1
30089	1
34388	0
33757	1
30730	1
30443	1
32288	1
32166	1
31680	1
31456	1
31729	1
30862	1
34454	1
32888	1
33689	0
32496	1
31630	1
32245	1
31927	0
30597	1
30804	0
32977	0
34165	1
33271	1
30329	1
34353	1
30961	1
33060	1
34100	1
34180	1
32259	1
30273	1
32819	0
33347	1
33236	1
31435	1
33421	0
31521	1
33607	0
30648	1
33602	1
31263	1
31183	1
31172	1
33475	1
34530	1
32270	1
31344	1
33778	0
31765	1
32470	1
34114	1
33663	1
31911	0
33682	1
31174	1
32304	1
34294	1
30888	1
34390	1
34108	1
34334	1
34113	0
34005	1
33606	1
31337	1
31925	1
33006	1
32673	1
32646	1
32829	1
33873	0
30691	1
30813	1
31514	1
30768	1
34433	1
33529	1
31756	1
32975	0
32815	0
30647	1
33911	1
34023	0
31455	1
30615	1
32847	1
34257	1
30849	1
33085	0
30214	1
31900	1
31600	0
31624	1
33917	0
31038	1
33079	1
33296	1
33660	1
31060	1
31248	0
34427	1
31701	1
32242	1
34418	1
33908	1
30865	1
30784	1
32224	0
31335	1
33875	1
30575	1
32627	0
32970	0
32154	1
34143	0
32862	1
33978	1
32752	0
32629	1
31955	0
32586	1
33694	1
30184	1
33094	1
33611	1
30958	1
33884	1
33373	0
31170	1
31523	1
31919	1
31453	1
31265	1
34126	1
30306	1
32569	1
30984	1
31313	1
34570	1
30505	1
34123	1
33715	1
33578	0
31147	1
33631	1
30331	1
31140	0
32396	0
30854	0
32158	1
32849	0
30571	1
33533	1
31368	1
32464	1
33262	0
33736	0
34492	1
31229	1
33425	0
31163	0
33302	1
30903	1
34310	0
31390	1
30327	1
33880	1
34216	0
30079	1
32534	1
34477	1
31363	1
34088	1
32680	0
30323	1
32423	1
33248	1
32658	0
33858	1
30219	1
32712	0
33768	0
32714	1
33954	1
32683	1
31177	1
31949	1
30969	0
34499	0
32682	1
30852	0
30729	1
31828	1
33255	0
32770	1
32454	1
33941	0
31618	1
31647	1
33561	1
31485	0
33309	1
33910	1
31970	1
34249	1
30140	1
33638	1
31427	0
30145	0
31208	1
30555	0
32131	1
33287	0
30604	1
30312	1
31299	1
31894	1
33818	1
34500	1
32645	1
34146	1
33276	1
30384	1
33088	1
32597	1
33322	1
33075	1
33195	1
33510	1
33043	1
33285	1
34260	1
32793	1
31964	1
30976	1
31935	1
31592	1
30839	1
34428	1
33623	1
34190	1
30136	1
34327	1
34184	1
34103	1
33955	1
33853	1
34405	1
33126	1
32609	1
33144	1
31609	1
33035	1
31353	0
31240	1
34020	1
31652	1
30047	1
33883	0
33428	1
33633	1
34015	1
33805	1
33983	1
31849	0
32088	1
33024	1
32188	1
34535	1
32001	1
31589	1
31833	1
33269	1
30115	1
30233	0
32999	1
34485	1
32132	1
34386	1
33353	0
33436	1
34041	1
30413	0
33243	1
32950	1
30979	1
32937	1
34337	0
31484	1
31238	1
33528	1
34457	1
32966	0
32046	1
31330	1
31747	1
30157	1
31532	1
31188	1
30649	1
33867	0
32388	1
31686	0
33242	0
30007	1
31899	0
30109	1
32274	1
30108	0
32179	0
33608	1
31854	1
31862	1
30014	1
31139	0
31303	0
32972	1
33132	1
30659	0
32492	1
30989	1
34131	1
32869	1
31109	0
32773	0
30879	0
33009	0
30078	1
30303	1
31244	1
30385	1
34509	0
30174	1
33752	1
31772	0
33275	0
30919	0
34468	1
33395	1
31169	1
32406	0
32300	1
32960	1
33066	0
31719	1
33697	0
32053	0
33513	0
33531	1
33092	1
31026	1
30405	1
31796	0
32458	0
31107	0
33642	1
31274	1
30161	0
